timestamp(ms),pid_val,time,err,pwm_period,temp,
"1737670048.613",,,"10.14",,,
"1737670048.641",,,,"10",,
"1737670048.666","1",,,,,
"1737670048.695",,,"10.19",,,
"1737670048.723",,,,"10",,
"1737670048.748","1",,,,,
"1737670048.777",,,"10.24",,,
"1737670048.806",,,,"10",,
"1737670048.83","1",,,,,
"1737670048.854",,,"10.19",,,
"1737670048.887",,,,"10",,
"1737670048.908","1",,,,,
"1737670048.937",,,"10.14",,,
"1737670048.969",,,,"10",,
"1737670048.99","1",,,,,
"1737670049.018",,,"10.19",,,
"1737670049.047",,,,"10",,
"1737670049.072","1",,,,,
"1737670049.1",,,"10.19",,,
"1737670049.129",,,,"10",,
"1737670049.154","1",,,,,
"1737670049.182",,,"10.24",,,
"1737670049.211",,,,"10",,
"1737670049.235","1",,,,,
"1737670049.264",,,"10.14",,,
"1737670049.293",,,,"10",,
"1737670049.313","1",,,,,
"1737670049.342",,,"10.14",,,
"1737670049.375",,,,"10",,
"1737670049.395","1",,,,,
"1737670049.424",,,"10.19",,,
"1737670049.457",,,,"10",,
"1737670049.477","1",,,,,
"1737670049.506",,,"10.14",,,
"1737670049.534",,,,"10",,
"1737670049.559","1",,,,,
"1737670049.588",,,"10.1",,,
"1737670049.616",,,,"10",,
"1737670049.641","1",,,,,
"1737670049.67",,,"10.14",,,
"1737670049.698",,,,"10",,
"1737670049.723","1",,,,,
"1737670049.747",,,"10.24",,,
"1737670049.78",,,,"10",,
"1737670049.801","1",,,,,
"1737670049.829",,,"10.19",,,
"1737670049.862",,,,"10",,
"1737670049.882","1",,,,,
"1737670049.911",,,"10.14",,,
"1737670049.94",,,,"10",,
"1737670049.964","1",,,,,
"1737670049.993",,,"10.24",,,
"1737670050.022",,,,"10",,
"1737670050.046","1",,,,,
"1737670050.075",,,"10.24",,,
"1737670050.104",,,,"10",,
"1737670050.128","1",,,,,
"1737670050.157",,,"10.14",,,
"1737670050.186",,,,"10",,
"1737670050.21","1",,,,,
"1737670050.235",,,"10.1",,,
"1737670050.268",,,,"10",,
"1737670050.288","1",,,,,
"1737670050.317",,,"10.19",,,
"1737670050.349",,,,"10",,
"1737670050.37","1",,,,,
"1737670050.399",,,"10.14",,,
"1737670050.427",,,,"10",,
"1737670050.452","1",,,,,
"1737670050.48",,,"10.19",,,
"1737670050.509",,,,"10",,
"1737670050.534","1",,,,,
"1737670050.562",,,"10.1",,,
"1737670050.591",,,,"10",,
"1737670050.616","1",,,,,
"1737670050.644",,,"10.24",,,
"1737670050.673",,,,"10",,
"1737670050.693","1",,,,,
"1737670050.722",,,"10.19",,,
"1737670050.755",,,,"10",,
"1737670050.775","1",,,,,
"1737670050.804",,,"10.1",,,
"1737670050.837",,,,"10",,
"1737670050.858","1",,,,,
"1737670050.886",,,"10.24",,,
"1737670050.915",,,,"10",,
"1737670050.939","1",,,,,
"1737670050.968",,,"10.14",,,
"1737670050.997",,,,"10",,
"1737670051.021","1",,,,,
"1737670051.05",,,"10.19",,,
"1737670051.078",,,,"10",,
"1737670051.103","1",,,,,
"1737670051.128",,,"10.14",,,
"1737670051.16",,,,"10",,
"1737670051.181","1",,,,,
"1737670051.209",,,"10.24",,,
"1737670051.242",,,,"10",,
"1737670051.263","1",,,,,
"1737670051.291",,,"10.19",,,
"1737670051.325",,,,"10",,
"1737670051.345","1",,,,,
"1737670051.373",,,"10.14",,,
"1737670051.402",,,,"10",,
"1737670051.426","1",,,,,
"1737670051.455",,,"10.24",,,
"1737670051.484",,,,"10",,
"1737670051.509","1",,,,,
"1737670051.537",,,"10.19",,,
"1737670051.566",,,,"10",,
"1737670051.59","1",,,,,
"1737670051.615",,,"10.19",,,
"1737670051.648",,,,"10",,
"1737670051.668","1",,,,,
"1737670051.697",,,"10.19",,,
"1737670051.73",,,,"10",,
"1737670051.75","1",,,,,
"1737670051.779",,,"10.24",,,
"1737670051.807",,,,"10",,
"1737670051.832","1",,,,,
"1737670051.861",,,"10.14",,,
"1737670051.889",,,,"10",,
"1737670051.914","1",,,,,
"1737670051.943",,,"10.19",,,
"1737670051.972",,,,"10",,
"1737670051.996","1",,,,,
"1737670052.024",,,"10.24",,,
"1737670052.054",,,,"10",,
"1737670052.078","1",,,,,
"1737670052.103",,,"10.24",,,
"1737670052.135",,,,"10",,
"1737670052.156","1",,,,,
"1737670052.184",,,"10.24",,,
"1737670052.217",,,,"10",,
"1737670052.238","1",,,,,
"1737670052.266",,,"10.14",,,
"1737670052.295",,,,"10",,
"1737670052.319","1",,,,,
"1737670052.348",,,"10.19",,,
"1737670052.377",,,,"10",,
"1737670052.401","1",,,,,
"1737670052.43",,,"10.19",,,
"1737670052.459",,,,"10",,
"1737670052.483","1",,,,,
"1737670052.512",,,"10.1",,,
"1737670052.541",,,,"10",,
"1737670052.561","1",,,,,
"1737670052.59",,,"10.24",,,
"1737670052.623",,,,"10",,
"1737670052.643","1",,,,,
"1737670052.672",,,"10.19",,,
"1737670052.705",,,,"10",,
"1737670052.725","1",,,,,
"1737670052.754",,,"10.14",,,
"1737670052.782",,,,"10",,
"1737670052.807","1",,,,,
"1737670052.835",,,"10.24",,,
"1737670052.864",,,,"10",,
"1737670052.889","1",,,,,
"1737670052.917",,,"10.05",,,
"1737670052.946",,,,"10",,
"1737670052.971","1",,,,,
"1737670052.995",,,"10.24",,,
"1737670053.028",,,,"10",,
"1737670053.048","1",,,,,
"1737670053.077",,,"10.19",,,
"1737670053.11",,,,"10",,
"1737670053.13","1",,,,,
"1737670053.159",,,"10.19",,,
"1737670053.188",,,,"10",,
"1737670053.212","1",,,,,
"1737670053.241",,,"10.19",,,
"1737670053.27",,,,"10",,
"1737670053.295","1",,,,,
"1737670053.323",,,"10.1",,,
"1737670053.352",,,,"10",,
"1737670053.376","1",,,,,
"1737670053.405",,,"10.24",,,
"1737670053.434",,,,"10",,
"1737670053.458","1",,,,,
"1737670053.483",,,"10.19",,,
"1737670053.515",,,,"10",,
"1737670053.536","1",,,,,
"1737670053.565",,,"10.19",,,
"1737670053.597",,,,"10",,
"1737670053.618","1",,,,,
"1737670053.646",,,"10.24",,,
"1737670053.675",,,,"10",,
"1737670053.7","1",,,,,
"1737670053.728",,,"10.1",,,
"1737670053.757",,,,"10",,
"1737670053.782","1",,,,,
"1737670053.81",,,"10.19",,,
"1737670053.839",,,,"10",,
"1737670053.864","1",,,,,
"1737670053.892",,,"10.14",,,
"1737670053.921",,,,"10",,
"1737670053.941","1",,,,,
"1737670053.97",,,"10.14",,,
"1737670054.003",,,,"10",,
"1737670054.024","1",,,,,
"1737670054.052",,,"10.24",,,
"1737670054.085",,,,"10",,
"1737670054.105","1",,,,,
"1737670054.134",,,"10.1",,,
"1737670054.163",,,,"10",,
"1737670054.187","1",,,,,
"1737670054.216",,,"10.19",,,
"1737670054.244",,,,"10",,
"1737670054.269","1",,,,,
"1737670054.298",,,"10.14",,,
"1737670054.326",,,,"10",,
"1737670054.351","1",,,,,
"1737670054.375",,,"10.19",,,
"1737670054.408",,,,"10",,
"1737670054.429","1",,,,,
"1737670054.457",,,"10.19",,,
"1737670054.49",,,,"10",,
"1737670054.511","1",,,,,
"1737670054.539",,,"10.1",,,
"1737670054.572",,,,"10",,
"1737670054.593","1",,,,,
"1737670054.622",,,"10.24",,,
"1737670054.65",,,,"10",,
"1737670054.675","1",,,,,
"1737670054.703",,,"10.05",,,
"1737670054.732",,,,"10",,
"1737670054.757","1",,,,,
"1737670054.785",,,"10.19",,,
"1737670054.814",,,,"10",,
"1737670054.838","1",,,,,
"1737670054.863",,,"10.19",,,
"1737670054.896",,,,"10",,
"1737670054.916","1",,,,,
"1737670054.945",,,"10.14",,,
"1737670054.978",,,,"10",,
"1737670054.998","1",,,,,
"1737670055.027",,,"10.24",,,
"1737670055.055",,,,"10",,
"1737670055.08","1",,,,,
"1737670055.109",,,"10.19",,,
"1737670055.138",,,,"10",,
"1737670055.162","1",,,,,
"1737670055.191",,,"10.19",,,
"1737670055.22",,,,"10",,
"1737670055.244","1",,,,,
"1737670055.273",,,"10.14",,,
"1737670055.301",,,,"10",,
"1737670055.326","1",,,,,
"1737670055.35",,,"10.19",,,
"1737670055.383",,,,"10",,
"1737670055.404","1",,,,,
"1737670055.432",,,"10.19",,,
"1737670055.465",,,,"10",,
"1737670055.486","1",,,,,
"1737670055.514",,,"10.24",,,
"1737670055.543",,,,"10",,
"1737670055.567","1",,,,,
"1737670055.596",,,"10.1",,,
"1737670055.625",,,,"10",,
"1737670055.649","1",,,,,
"1737670055.678",,,"10.24",,,
"1737670055.707",,,,"10",,
"1737670055.731","1",,,,,
"1737670055.76",,,"10.19",,,
"1737670055.789",,,,"10",,
"1737670055.809","1",,,,,
"1737670055.838",,,"10.14",,,
"1737670055.87",,,,"10",,
"1737670055.891","1",,,,,
"1737670055.92",,,"10.24",,,
"1737670055.952",,,,"10",,
"1737670055.973","1",,,,,
"1737670056.001",,,"10.05",,,
"1737670056.03",,,,"10",,
"1737670056.055","1",,,,,
"1737670056.083",,,"10.19",,,
"1737670056.112",,,,"10",,
"1737670056.137","1",,,,,
"1737670056.165",,,"10.05",,,
"1737670056.194",,,,"10",,
"1737670056.219","1",,,,,
"1737670056.243",,,"10.19",,,
"1737670056.276",,,,"10",,
"1737670056.296","1",,,,,
"1737670056.326",,,"10.14",,,
"1737670056.358",,,,"10",,
"1737670056.378","1",,,,,
"1737670056.407",,,"10.1",,,
"1737670056.436",,,,"10",,
"1737670056.461","1",,,,,
"1737670056.489",,,"10.14",,,
"1737670056.518",,,,"10",,
"1737670056.542","1",,,,,
"1737670056.571",,,"10.19",,,
"1737670056.6",,,,"10",,
"1737670056.624","1",,,,,
"1737670056.653",,,"10.05",,,
"1737670056.681",,,,"10",,
"1737670056.706","1",,,,,
"1737670056.731",,,"10.19",,,
"1737670056.763",,,,"10",,
"1737670056.784","1",,,,,
"1737670056.812",,,"10.19",,,
"1737670056.845",,,,"10",,
"1737670056.866","1",,,,,
"1737670056.894",,,"10.24",,,
"1737670056.923",,,,"10",,
"1737670056.948","1",,,,,
"1737670056.976",,,"10.24",,,
"1737670057.005",,,,"10",,
"1737670057.03","1",,,,,
"1737670057.059",,,"10.05",,,
"1737670057.087",,,,"10",,
"1737670057.112","1",,,,,
"1737670057.14",,,"10.24",,,
"1737670057.169",,,,"10",,
"1737670057.193","1",,,,,
"1737670057.218",,,"10.19",,,
"1737670057.251",,,,"10",,
"1737670057.272","1",,,,,
"1737670057.3",,,"10.1",,,
"1737670057.333",,,,"10",,
"1737670057.353","1",,,,,
"1737670057.382",,,"10.14",,,
"1737670057.41",,,,"10",,
"1737670057.435","1",,,,,
"1737670057.464",,,"10.14",,,
"1737670057.492",,,,"10",,
"1737670057.517","1",,,,,
"1737670057.546",,,"10.1",,,
"1737670057.574",,,,"10",,
"1737670057.599","1",,,,,
"1737670057.623",,,"10.19",,,
"1737670057.656",,,,"10",,
"1737670057.677","1",,,,,
"1737670057.706",,,"10.14",,,
"1737670057.738",,,,"10",,
"1737670057.759","1",,,,,
"1737670057.787",,,"10",,,
"1737670057.82",,,,"10",,
"1737670057.841","1",,,,,
"1737670057.869",,,"10.14",,,
"1737670057.898",,,,"10",,
"1737670057.923","1",,,,,
"1737670057.951",,,"10.14",,,
"1737670057.98",,,,"10",,
"1737670058.004","1",,,,,
"1737670058.033",,,"10.19",,,
"1737670058.062",,,,"10",,
"1737670058.086","1",,,,,
"1737670058.111",,,"10.1",,,
"1737670058.144",,,,"10",,
"1737670058.164","1",,,,,
"1737670058.193",,,"10.19",,,
"1737670058.225",,,,"10",,
"1737670058.247","1",,,,,
"1737670058.275",,,"10.14",,,
"1737670058.303",,,,"10",,
"1737670058.328","1",,,,,
"1737670058.357",,,"10.14",,,
"1737670058.386",,,,"10",,
"1737670058.41","1",,,,,
"1737670058.439",,,"10.1",,,
"1737670058.467",,,,"10",,
"1737670058.492","1",,,,,
"1737670058.521",,,"10.19",,,
"1737670058.549",,,,"10",,
"1737670058.574","1",,,,,
"1737670058.598",,,"10.1",,,
"1737670058.631",,,,"10",,
"1737670058.652","1",,,,,
"1737670058.68",,,"10.14",,,
"1737670058.714",,,,"10",,
"1737670058.733","1",,,,,
"1737670058.762",,,"10.1",,,
"1737670058.791",,,,"10",,
"1737670058.815","1",,,,,
"1737670058.844",,,"10.14",,,
"1737670058.873",,,,"10",,
"1737670058.897","1",,,,,
"1737670058.926",,,"10.14",,,
"1737670058.955",,,,"10",,
"1737670058.979","1",,,,,
"1737670059.008",,,"10.14",,,
"1737670059.037",,,,"10",,
"1737670059.057","1",,,,,
"1737670059.086",,,"10.14",,,
"1737670059.118",,,,"10",,
"1737670059.139","1",,,,,
"1737670059.168",,,"10.14",,,
"1737670059.2",,,,"10",,
"1737670059.221","1",,,,,
"1737670059.249",,,"10.19",,,
"1737670059.278",,,,"10",,
"1737670059.303","1",,,,,
"1737670059.331",,,"10.14",,,
"1737670059.36",,,,"10",,
"1737670059.385","1",,,,,
"1737670059.413",,,"10.19",,,
"1737670059.442",,,,"10",,
"1737670059.467","1",,,,,
"1737670059.491",,,"10.1",,,
"1737670059.524",,,,"10",,
"1737670059.544","1",,,,,
"1737670059.573",,,"10.24",,,
"1737670059.606",,,,"10",,
"1737670059.627","1",,,,,
"1737670059.655",,,"10.1",,,
"1737670059.684",,,,"10",,
"1737670059.708","1",,,,,
"1737670059.737",,,"10.14",,,
"1737670059.766",,,,"10",,
"1737670059.79","1",,,,,
"1737670059.819",,,"10.19",,,
"1737670059.847",,,,"10",,
"1737670059.872","1",,,,,
"1737670059.901",,,"10.1",,,
"1737670059.929",,,,"10",,
"1737670059.954","1",,,,,
"1737670059.978",,,"10.14",,,
"1737670060.011",,,,"10",,
"1737670060.032","1",,,,,
"1737670060.06",,,"10.1",,,
"1737670060.093",,,,"10",,
"1737670060.114","1",,,,,
"1737670060.142",,,"10.19",,,
"1737670060.171",,,,"10",,
"1737670060.196","1",,,,,
"1737670060.225",,,"10.19",,,
"1737670060.253",,,,"10",,
"1737670060.278","1",,,,,
"1737670060.306",,,"10.24",,,
"1737670060.335",,,,"10",,
"1737670060.359","1",,,,,
"1737670060.388",,,"10.19",,,
"1737670060.417",,,,"10",,
"1737670060.441","1",,,,,
"1737670060.466",,,"10.1",,,
"1737670060.499",,,,"10",,
"1737670060.519","1",,,,,
"1737670060.548",,,"10.24",,,
"1737670060.581",,,,"10",,
"1737670060.601","1",,,,,
"1737670060.63",,,"10.14",,,
"1737670060.658",,,,"10",,
"1737670060.683","1",,,,,
"1737670060.712",,,"10.19",,,
"1737670060.741",,,,"10",,
"1737670060.765","1",,,,,
"1737670060.794",,,"10.24",,,
"1737670060.823",,,,"10",,
"1737670060.847","1",,,,,
"1737670060.872",,,"10.1",,,
"1737670060.904",,,,"10",,
"1737670060.925","1",,,,,
"1737670060.954",,,"10.24",,,
"1737670060.986",,,,"10",,
"1737670061.007","1",,,,,
"1737670061.035",,,"10.14",,,
"1737670061.068",,,,"10",,
"1737670061.089","1",,,,,
"1737670061.117",,,"10",,,
"1737670061.146",,,,"10",,
"1737670061.17","1",,,,,
"1737670061.199",,,"10.19",,,
"1737670061.228",,,,"10",,
"1737670061.252","1",,,,,
"1737670061.281",,,"10.14",,,
"1737670061.31",,,,"10",,
"1737670061.334","1",,,,,
"1737670061.359",,,"10.05",,,
"1737670061.392",,,,"10",,
"1737670061.412","1",,,,,
"1737670061.441",,,"10.19",,,
"1737670061.474",,,,"10",,
"1737670061.494","1",,,,,
"1737670061.523",,,"10.1",,,
"1737670061.551",,,,"10",,
"1737670061.576","1",,,,,
"1737670061.605",,,"10.19",,,
"1737670061.633",,,,"10",,
"1737670061.658","1",,,,,
"1737670061.687",,,"10.19",,,
"1737670061.715",,,,"10",,
"1737670061.74","1",,,,,
"1737670061.768",,,"10.14",,,
"1737670061.797",,,,"10",,
"1737670061.822","1",,,,,
"1737670061.846",,,"10.19",,,
"1737670061.88",,,,"10",,
"1737670061.899","1",,,,,
"1737670061.928",,,"10.19",,,
"1737670061.961",,,,"10",,
"1737670061.981","1",,,,,
"1737670062.01",,,"10.1",,,
"1737670062.039",,,,"10",,
"1737670062.063","1",,,,,
"1737670062.092",,,"10.19",,,
"1737670062.121",,,,"10",,
"1737670062.145","1",,,,,
"1737670062.174",,,"10.05",,,
"1737670062.203",,,,"10",,
"1737670062.227","1",,,,,
"1737670062.256",,,"10.14",,,
"1737670062.284",,,,"10",,
"1737670062.305","1",,,,,
"1737670062.334",,,"10.19",,,
"1737670062.366",,,,"10",,
"1737670062.387","1",,,,,
"1737670062.416",,,"10.1",,,
"1737670062.448",,,,"10",,
"1737670062.469","1",,,,,
"1737670062.497",,,"10.1",,,
"1737670062.526",,,,"10",,
"1737670062.551","1",,,,,
"1737670062.579",,,"10.14",,,
"1737670062.608",,,,"10",,
"1737670062.633","1",,,,,
"1737670062.661",,,"10.14",,,
"1737670062.69",,,,"10",,
"1737670062.714","1",,,,,
"1737670062.739",,,"10.14",,,
"1737670062.772",,,,"10",,
"1737670062.793","1",,,,,
"1737670062.821",,,"10.14",,,
"1737670062.854",,,,"10",,
"1737670062.875","1",,,,,
"1737670062.903",,,"10.19",,,
"1737670062.932",,,,"10",,
"1737670062.956","1",,,,,
"1737670062.985",,,"10.14",,,
"1737670063.013",,,,"10",,
"1737670063.038","1",,,,,
"1737670063.067",,,"10.19",,,
"1737670063.095",,,,"10",,
"1737670063.12","1",,,,,
"1737670063.149",,,"10.19",,,
"1737670063.177",,,,"10",,
"1737670063.202","1",,,,,
"1737670063.226",,,"10.14",,,
"1737670063.26",,,,"10",,
"1737670063.28","1",,,,,
"1737670063.308",,,"10.14",,,
"1737670063.342",,,,"10",,
"1737670063.362","1",,,,,
"1737670063.39",,,"10.14",,,
"1737670063.419",,,,"10",,
"1737670063.444","1",,,,,
"1737670063.473",,,"10.14",,,
"1737670063.501",,,,"10",,
"1737670063.525","1",,,,,
"1737670063.554",,,"10.14",,,
"1737670063.583",,,,"10",,
"1737670063.608","1",,,,,
"1737670063.636",,,"10.14",,,
"1737670063.665",,,,"10",,
"1737670063.689","1",,,,,
"1737670063.714",,,"10.1",,,
"1737670063.747",,,,"10",,
"1737670063.767","1",,,,,
"1737670063.796",,,"10.1",,,
"1737670063.829",,,,"10",,
"1737670063.849","1",,,,,
"1737670063.878",,,"10.24",,,
"1737670063.906",,,,"10",,
"1737670063.931","1",,,,,
"1737670063.96",,,"10.1",,,
"1737670063.988",,,,"10",,
"1737670064.013","1",,,,,
"1737670064.042",,,"10.14",,,
"1737670064.07",,,,"10",,
"1737670064.095","1",,,,,
"1737670064.12",,,"10.19",,,
"1737670064.152",,,,"10",,
"1737670064.173","1",,,,,
"1737670064.201",,,"10.14",,,
"1737670064.234",,,,"10",,
"1737670064.254","1",,,,,
"1737670064.283",,,"10.1",,,
"1737670064.316",,,,"10",,
"1737670064.336","1",,,,,
"1737670064.365",,,"10.19",,,
"1737670064.394",,,,"10",,
"1737670064.418","1",,,,,
"1737670064.447",,,"10.14",,,
"1737670064.476",,,,"10",,
"1737670064.5","1",,,,,
"1737670064.529",,,"10.14",,,
"1737670064.558",,,,"10",,
"1737670064.582","1",,,,,
"1737670064.607",,,"10.05",,,
"1737670064.64",,,,"10",,
"1737670064.66","1",,,,,
"1737670064.689",,,"10.24",,,
"1737670064.722",,,,"10",,
"1737670064.742","1",,,,,
"1737670064.771",,,"10.1",,,
"1737670064.799",,,,"10",,
"1737670064.824","1",,,,,
"1737670064.853",,,"10.14",,,
"1737670064.881",,,,"10",,
"1737670064.906","1",,,,,
"1737670064.934",,,"10.19",,,
"1737670064.963",,,,"10",,
"1737670064.988","1",,,,,
"1737670065.017",,,"10.14",,,
"1737670065.045",,,,"10",,
"1737670065.07","1",,,,,
"1737670065.094",,,"10.14",,,
"1737670065.127",,,,"10",,
"1737670065.147","1",,,,,
"1737670065.176",,,"10.14",,,
"1737670065.209",,,,"10",,
"1737670065.23","1",,,,,
"1737670065.258",,,"10.19",,,
"1737670065.287",,,,"10",,
"1737670065.312","1",,,,,
"1737670065.34",,,"10.19",,,
"1737670065.369",,,,"10",,
"1737670065.393","1",,,,,
"1737670065.422",,,"10.19",,,
"1737670065.451",,,,"10",,
"1737670065.475","1",,,,,
"1737670065.504",,,"10.14",,,
"1737670065.532",,,,"10",,
"1737670065.553","1",,,,,
"1737670065.582",,,"10.14",,,
"1737670065.614",,,,"10",,
"1737670065.635","1",,,,,
"1737670065.663",,,"10.19",,,
"1737670065.697",,,,"10",,
"1737670065.717","1",,,,,
"1737670065.745",,,"10.19",,,
"1737670065.774",,,,"10",,
"1737670065.799","1",,,,,
"1737670065.827",,,"10.1",,,
"1737670065.856",,,,"10",,
"1737670065.881","1",,,,,
"1737670065.909",,,"10.14",,,
"1737670065.938",,,,"10",,
"1737670065.963","1",,,,,
"1737670065.987",,,"10.05",,,
"1737670066.02",,,,"10",,
"1737670066.041","1",,,,,
"1737670066.069",,,"10.14",,,
"1737670066.102",,,,"10",,
"1737670066.122","1",,,,,
"1737670066.151",,,"10.14",,,
"1737670066.18",,,,"10",,
"1737670066.204","1",,,,,
"1737670066.233",,,"10.1",,,
"1737670066.261",,,,"10",,
"1737670066.286","1",,,,,
"1737670066.315",,,"10.05",,,
"1737670066.343",,,,"10",,
"1737670066.368","1",,,,,
"1737670066.397",,,"10.14",,,
"1737670066.426",,,,"10",,
"1737670066.45","1",,,,,
"1737670066.474",,,"10.19",,,
"1737670066.507",,,,"10",,
"1737670066.528","1",,,,,
"1737670066.557",,,"10.19",,,
"1737670066.589",,,,"10",,
"1737670066.61","1",,,,,
"1737670066.639",,,"10.1",,,
"1737670066.667",,,,"10",,
"1737670066.692","1",,,,,
"1737670066.72",,,"10.14",,,
"1737670066.749",,,,"10",,
"1737670066.773","1",,,,,
"1737670066.802",,,"10.19",,,
"1737670066.831",,,,"10",,
"1737670066.855","1",,,,,
"1737670066.884",,,"10.19",,,
"1737670066.913",,,,"10",,
"1737670066.937","1",,,,,
"1737670066.962",,,"10.19",,,
"1737670066.995",,,,"10",,
"1737670067.015","1",,,,,
"1737670067.044",,,"10.14",,,
"1737670067.077",,,,"10",,
"1737670067.097","1",,,,,
"1737670067.126",,,"10.1",,,
"1737670067.155",,,,"10",,
"1737670067.179","1",,,,,
"1737670067.208",,,"10.1",,,
"1737670067.237",,,,"10",,
"1737670067.261","1",,,,,
"1737670067.29",,,"10.19",,,
"1737670067.318",,,,"10",,
"1737670067.343","1",,,,,
"1737670067.367",,,"10.24",,,
"1737670067.4",,,,"10",,
"1737670067.421","1",,,,,
"1737670067.449",,,"10.1",,,
"1737670067.482",,,,"10",,
"1737670067.502","1",,,,,
"1737670067.531",,,"10.14",,,
"1737670067.564",,,,"10",,
"1737670067.584","1",,,,,
"1737670067.613",,,"10.14",,,
"1737670067.642",,,,"10",,
"1737670067.666","1",,,,,
"1737670067.695",,,"10.1",,,
"1737670067.724",,,,"10",,
"1737670067.748","1",,,,,
"1737670067.777",,,"10.19",,,
"1737670067.806",,,,"10",,
"1737670067.83","1",,,,,
"1737670067.855",,,"10.19",,,
"1737670067.888",,,,"10",,
"1737670067.908","1",,,,,
"1737670067.937",,,"10.14",,,
"1737670067.969",,,,"10",,
"1737670067.99","1",,,,,
"1737670068.019",,,"10.14",,,
"1737670068.047",,,,"10",,
"1737670068.072","1",,,,,
"1737670068.1",,,"10.1",,,
"1737670068.129",,,,"10",,
"1737670068.154","1",,,,,
"1737670068.182",,,"10.14",,,
"1737670068.211",,,,"10",,
"1737670068.236","1",,,,,
"1737670068.264",,,"10.14",,,
"1737670068.293",,,,"10",,
"1737670068.318","1",,,,,
"1737670068.343",,,"10.1",,,
"1737670068.375",,,,"10",,
"1737670068.396","1",,,,,
"1737670068.424",,,"10.24",,,
"1737670068.457",,,,"10",,
"1737670068.477","1",,,,,
"1737670068.506",,,"10.24",,,
"1737670068.535",,,,"10",,
"1737670068.559","1",,,,,
"1737670068.588",,,"10.19",,,
"1737670068.617",,,,"10",,
"1737670068.641","1",,,,,
"1737670068.67",,,"10.19",,,
"1737670068.698",,,,"10",,
"1737670068.723","1",,,,,
"1737670068.752",,,"10.14",,,
"1737670068.78",,,,"10",,
"1737670068.801","1",,,,,
"1737670068.829",,,"10.1",,,
"1737670068.863",,,,"10",,
"1737670068.883","1",,,,,
"1737670068.911",,,"10.05",,,
"1737670068.945",,,,"10",,
"1737670068.965","1",,,,,
"1737670068.993",,,"10.1",,,
"1737670069.022",,,,"10",,
"1737670069.047","1",,,,,
"1737670069.076",,,"10.19",,,
"1737670069.104",,,,"10",,
"1737670069.129","1",,,,,
"1737670069.157",,,"10.19",,,
"1737670069.186",,,,"10",,
"1737670069.211","1",,,,,
"1737670069.235",,,"10.19",,,
"1737670069.268",,,,"10",,
"1737670069.288","1",,,,,
"1737670069.317",,,"10.24",,,
"1737670069.35",,,,"10",,
"1737670069.37","1",,,,,
"1737670069.399",,,"10.19",,,
"1737670069.427",,,,"10",,
"1737670069.452","1",,,,,
"1737670069.481",,,"10.05",,,
"1737670069.509",,,,"10",,
"1737670069.534","1",,,,,
"1737670069.563",,,"10.1",,,
"1737670069.592",,,,"10",,
"1737670069.616","1",,,,,
"1737670069.645",,,"10.14",,,
"1737670069.673",,,,"10",,
"1737670069.698","1",,,,,
"1737670069.723",,,"10.1",,,
"1737670069.755",,,,"10",,
"1737670069.776","1",,,,,
"1737670069.805",,,"10",,,
"1737670069.837",,,,"10",,
"1737670069.858","1",,,,,
"1737670069.886",,,"10.19",,,
"1737670069.915",,,,"10",,
"1737670069.94","1",,,,,
"1737670069.968",,,"10.24",,,
"1737670069.997",,,,"10",,
"1737670070.021","1",,,,,
"1737670070.05",,,"10.14",,,
"1737670070.079",,,,"10",,
"1737670070.103","1",,,,,
"1737670070.132",,,"10.19",,,
"1737670070.161",,,,"10",,
"1737670070.185","1",,,,,
"1737670070.21",,,"10.24",,,
"1737670070.243",,,,"10",,
"1737670070.263","1",,,,,
"1737670070.292",,,"10.14",,,
"1737670070.325",,,,"10",,
"1737670070.345","1",,,,,
"1737670070.374",,,"10.05",,,
"1737670070.403",,,,"10",,
"1737670070.427","1",,,,,
"1737670070.456",,,"10.05",,,
"1737670070.484",,,,"10",,
"1737670070.509","1",,,,,
"1737670070.537",,,"10.14",,,
"1737670070.566",,,,"10",,
"1737670070.591","1",,,,,
"1737670070.615",,,"10.05",,,
"1737670070.648",,,,"10",,
"1737670070.669","1",,,,,
"1737670070.697",,,"10.05",,,
"1737670070.73",,,,"10",,
"1737670070.75","1",,,,,
"1737670070.779",,,"10.1",,,
"1737670070.812",,,,"10",,
"1737670070.832","1",,,,,
"1737670070.861",,,"10.14",,,
"1737670070.89",,,,"10",,
"1737670070.914","1",,,,,
"1737670070.943",,,"10.1",,,
"1737670070.972",,,,"10",,
"1737670070.996","1",,,,,
"1737670071.025",,,"10.05",,,
"1737670071.054",,,,"10",,
"1737670071.078","1",,,,,
"1737670071.103",,,"10.14",,,
"1737670071.135",,,,"10",,
"1737670071.156","1",,,,,
"1737670071.185",,,"10.24",,,
"1737670071.217",,,,"10",,
"1737670071.238","1",,,,,
"1737670071.266",,,"10.19",,,
"1737670071.295",,,,"10",,
"1737670071.32","1",,,,,
"1737670071.348",,,"10.19",,,
"1737670071.377",,,,"10",,
"1737670071.402","1",,,,,
"1737670071.431",,,"10.19",,,
"1737670071.459",,,,"10",,
"1737670071.484","1",,,,,
"1737670071.512",,,"10.24",,,
"1737670071.541",,,,"10",,
"1737670071.566","1",,,,,
"1737670071.59",,,"10.19",,,
"1737670071.623",,,,"10",,
"1737670071.644","1",,,,,
"1737670071.672",,,"10.19",,,
"1737670071.705",,,,"10",,
"1737670071.725","1",,,,,
